order_id,merchant_id,customer_id,customer_name,customer_email,customer_phone,order_amount,currency,status,created_at
ord_live_1171,mer_NSR_882910,cust_2171,Siddharth Joshi,siddharth.joshi171@example.test,+91-98XXXX1171,385.0,INR,PAID,2026-07-02 10:19:31
ord_live_1172,mer_NSR_882910,cust_2172,Rahul Mehta,rahul.mehta172@example.test,+91-98XXXX1172,1199.0,INR,PAID,2026-07-08 21:29:23
ord_live_1173,mer_NSR_882910,cust_2173,Karan Deshmukh,karan.deshmukh173@example.test,+91-98XXXX1173,7063.0,INR,PAID,2026-07-27 05:06:53
ord_live_1174,mer_NSR_882910,cust_2174,Aarav Deshmukh,aarav.deshmukh174@example.test,+91-98XXXX1174,671.0,INR,PAID,2026-07-03 07:23:13
ord_live_1175,mer_NSR_882910,cust_2175,Riya Nair,riya.nair175@example.test,+91-98XXXX1175,122538.0,INR,PAID,2026-07-07 06:23:34
ord_live_1176,mer_NSR_882910,cust_2176,Amit Sharma,amit.sharma176@example.test,+91-98XXXX1176,487.0,INR,PAID,2026-07-07 23:05:42
ord_live_1177,mer_NSR_882910,cust_2177,Neha Joshi,neha.joshi177@example.test,+91-98XXXX1177,2699.0,INR,PAID,2026-07-03 19:15:08
ord_live_1178,mer_NSR_882910,cust_2178,Neha Mehta,neha.mehta178@example.test,+91-98XXXX1178,56320.0,INR,PAID,2026-07-14 03:13:52
ord_live_1179,mer_NSR_882910,cust_2179,Aditya Singh,aditya.singh179@example.test,+91-98XXXX1179,2092.0,INR,PAID,2026-07-17 13:08:34
ord_live_1180,mer_NSR_882910,cust_2180,Sneha Iyer,sneha.iyer180@example.test,+91-98XXXX1180,1873.0,INR,PAID,2026-07-01 13:00:22
ord_live_1181,mer_NSR_882910,cust_2181,Aditya Deshmukh,aditya.deshmukh181@example.test,+91-98XXXX1181,455.0,INR,PAID,2026-07-16 10:08:47
ord_live_1182,mer_NSR_882910,cust_2182,Karan Reddy,karan.reddy182@example.test,+91-98XXXX1182,229.0,INR,PAID,2026-07-30 23:49:23
ord_live_1183,mer_NSR_882910,cust_2183,Rahul Nair,rahul.nair183@example.test,+91-98XXXX1183,3420.0,INR,PAID,2026-08-16 06:33:19
ord_live_1184,mer_NSR_882910,cust_2184,Riya Joshi,riya.joshi184@example.test,+91-98XXXX1184,82973.0,INR,PAID,2026-07-30 21:27:43
ord_live_1185,mer_NSR_882910,cust_2185,Rahul Nair,rahul.nair185@example.test,+91-98XXXX1185,16534.0,INR,PAID,2026-07-04 11:20:38
ord_live_1186,mer_NSR_882910,cust_2186,Priya Mehta,priya.mehta186@example.test,+91-98XXXX1186,1377.0,INR,PAID,2026-08-10 03:35:45
ord_live_1187,mer_NSR_882910,cust_2187,Ishita Kumar,ishita.kumar187@example.test,+91-98XXXX1187,144542.0,INR,PAID,2026-07-18 23:32:38
ord_live_1188,mer_NSR_882910,cust_2188,Karan Mehta,karan.mehta188@example.test,+91-98XXXX1188,5749.0,INR,PAID,2026-08-11 05:56:49
ord_live_1189,mer_NSR_882910,cust_2189,Neha Kumar,neha.kumar189@example.test,+91-98XXXX1189,9487.0,INR,PAID,2026-07-26 19:52:29
ord_live_1190,mer_NSR_882910,cust_2190,Pooja Kumar,pooja.kumar190@example.test,+91-98XXXX1190,12241.0,INR,PAID,2026-07-27 19:42:16
ord_live_1191,mer_NSR_882910,cust_2191,Amit Iyer,amit.iyer191@example.test,+91-98XXXX1191,17540.0,INR,PAID,2026-07-04 11:53:05
ord_live_1192,mer_NSR_882910,cust_2192,Kavya Kumar,kavya.kumar192@example.test,+91-98XXXX1192,1612.0,INR,PAID,2026-07-23 13:35:03
ord_live_1193,mer_NSR_882910,cust_2193,Ishita Joshi,ishita.joshi193@example.test,+91-98XXXX1193,823.0,INR,PAID,2026-08-11 22:55:58
ord_live_1194,mer_NSR_882910,cust_2194,Rohan Patel,rohan.patel194@example.test,+91-98XXXX1194,13522.0,INR,PAID,2026-07-07 03:32:13
ord_live_1195,mer_NSR_882910,cust_2195,Priya Joshi,priya.joshi195@example.test,+91-98XXXX1195,5546.0,INR,PAID,2026-07-23 02:23:07
ord_live_1196,mer_NSR_882910,cust_2196,Sneha Deshmukh,sneha.deshmukh196@example.test,+91-98XXXX1196,977.0,INR,PAID,2026-08-05 04:39:43
ord_live_1197,mer_NSR_882910,cust_2197,Ananya Deshmukh,ananya.deshmukh197@example.test,+91-98XXXX1197,74359.0,INR,PAID,2026-08-13 17:01:11
ord_live_1198,mer_NSR_882910,cust_2198,Sneha Agarwal,sneha.agarwal198@example.test,+91-98XXXX1198,13135.0,INR,PAID,2026-07-22 09:11:55
ord_live_1199,mer_NSR_882910,cust_2199,Priya Deshmukh,priya.deshmukh199@example.test,+91-98XXXX1199,4280.0,INR,PAID,2026-07-10 08:40:01
ord_live_1200,mer_NSR_882910,cust_2200,Kavya Agarwal,kavya.agarwal200@example.test,+91-98XXXX1200,14327.0,INR,PAID,2026-07-26 23:21:10
ord_live_1201,mer_NSR_882910,cust_2201,Amit Patel,amit.patel201@example.test,+91-98XXXX1201,4783.0,INR,PAID,2026-07-03 13:10:48
ord_live_1202,mer_NSR_882910,cust_2202,Rohan Joshi,rohan.joshi202@example.test,+91-98XXXX1202,1006.0,INR,PAID,2026-08-11 22:31:38
ord_live_1203,mer_NSR_882910,cust_2203,Riya Kumar,riya.kumar203@example.test,+91-98XXXX1203,1645.0,INR,PAID,2026-08-01 12:22:27
ord_live_1204,mer_NSR_882910,cust_2204,Rahul Patel,rahul.patel204@example.test,+91-98XXXX1204,17945.0,INR,PAID,2026-08-03 06:19:02
ord_live_1205,mer_NSR_882910,cust_2205,Aditya Kumar,aditya.kumar205@example.test,+91-98XXXX1205,82181.0,INR,PAID,2026-06-30 15:19:13
ord_live_1206,mer_NSR_882910,cust_2206,Priya Patel,priya.patel206@example.test,+91-98XXXX1206,344.0,INR,PAID,2026-07-01 00:47:27
ord_live_1207,mer_NSR_882910,cust_2207,Vikram Iyer,vikram.iyer207@example.test,+91-98XXXX1207,1540.0,INR,PAID,2026-07-15 01:35:53
ord_live_1208,mer_NSR_882910,cust_2208,Amit Mehta,amit.mehta208@example.test,+91-98XXXX1208,1618.0,INR,PAID,2026-07-02 22:01:29
ord_live_1209,mer_NSR_882910,cust_2209,Kavya Singh,kavya.singh209@example.test,+91-98XXXX1209,15252.0,INR,PAID,2026-08-15 05:26:18
ord_live_1210,mer_NSR_882910,cust_2210,Rahul Kumar,rahul.kumar210@example.test,+91-98XXXX1210,764.0,INR,PAID,2026-07-11 04:29:53
ord_live_1211,mer_NSR_882910,cust_2211,Amit Mehta,amit.mehta211@example.test,+91-98XXXX1211,315.0,INR,PAID,2026-07-15 22:37:25
ord_live_1212,mer_NSR_882910,cust_2212,Kavya Kumar,kavya.kumar212@example.test,+91-98XXXX1212,68877.0,INR,PAID,2026-07-21 16:21:49
ord_live_1213,mer_NSR_882910,cust_2213,Vikram Mehta,vikram.mehta213@example.test,+91-98XXXX1213,5736.0,INR,PAID,2026-08-03 01:12:57
ord_live_1214,mer_NSR_882910,cust_2214,Amit Singh,amit.singh214@example.test,+91-98XXXX1214,6839.0,INR,PAID,2026-07-15 12:09:16
ord_live_1215,mer_NSR_882910,cust_2215,Neha Iyer,neha.iyer215@example.test,+91-98XXXX1215,4469.0,INR,PAID,2026-07-12 05:31:29
ord_live_1216,mer_NSR_882910,cust_2216,Riya Joshi,riya.joshi216@example.test,+91-98XXXX1216,56994.0,INR,PAID,2026-08-11 05:39:20
ord_live_1217,mer_NSR_882910,cust_2217,Ishita Iyer,ishita.iyer217@example.test,+91-98XXXX1217,1059.0,INR,PAID,2026-07-29 05:19:50
ord_live_1218,mer_NSR_882910,cust_2218,Sneha Deshmukh,sneha.deshmukh218@example.test,+91-98XXXX1218,1138.0,INR,PAID,2026-07-04 18:29:28
ord_live_1219,mer_NSR_882910,cust_2219,Rohan Sharma,rohan.sharma219@example.test,+91-98XXXX1219,686.0,INR,PAID,2026-07-05 05:55:54
ord_live_1220,mer_NSR_882910,cust_2220,Kavya Deshmukh,kavya.deshmukh220@example.test,+91-98XXXX1220,14598.0,INR,PAID,2026-07-30 03:35:50
ord_live_1221,mer_NSR_882910,cust_2221,Rohan Nair,rohan.nair221@example.test,+91-98XXXX1221,57464.0,INR,PAID,2026-08-10 15:20:38
ord_live_1222,mer_NSR_882910,cust_2222,Aarav Reddy,aarav.reddy222@example.test,+91-98XXXX1222,225.0,INR,PAID,2026-07-28 12:51:57
ord_live_1223,mer_NSR_882910,cust_2223,Ishita Agarwal,ishita.agarwal223@example.test,+91-98XXXX1223,1422.0,INR,PAID,2026-07-11 10:15:45
ord_live_1224,mer_NSR_882910,cust_2224,Riya Nair,riya.nair224@example.test,+91-98XXXX1224,7201.0,INR,PAID,2026-07-23 20:58:18
ord_live_1225,mer_NSR_882910,cust_2225,Pooja Kumar,pooja.kumar225@example.test,+91-98XXXX1225,3715.0,INR,PAID,2026-08-20 05:41:21
ord_live_1226,mer_NSR_882910,cust_2226,Kavya Singh,kavya.singh226@example.test,+91-98XXXX1226,1488.0,INR,PAID,2026-07-24 18:16:46
ord_live_1227,mer_NSR_882910,cust_2227,Priya Singh,priya.singh227@example.test,+91-98XXXX1227,1458.0,INR,PAID,2026-07-09 20:19:41
ord_live_1228,mer_NSR_882910,cust_2228,Pooja Iyer,pooja.iyer228@example.test,+91-98XXXX1228,4776.0,INR,PAID,2026-07-20 02:24:41
ord_live_1229,mer_NSR_882910,cust_2229,Ishita Iyer,ishita.iyer229@example.test,+91-98XXXX1229,19248.0,INR,PAID,2026-07-06 05:42:27
ord_live_1230,mer_NSR_882910,cust_2230,Amit Sharma,amit.sharma230@example.test,+91-98XXXX1230,468.0,INR,PAID,2026-07-13 19:49:31
ord_live_1231,mer_NSR_882910,cust_2231,Neha Gupta,neha.gupta231@example.test,+91-98XXXX1231,95309.0,INR,PAID,2026-07-04 18:54:50
ord_live_1232,mer_NSR_882910,cust_2232,Rahul Reddy,rahul.reddy232@example.test,+91-98XXXX1232,19253.0,INR,PAID,2026-07-03 06:21:56
ord_live_1233,mer_NSR_882910,cust_2233,Priya Deshmukh,priya.deshmukh233@example.test,+91-98XXXX1233,431.0,INR,PAID,2026-07-12 07:49:39
ord_live_1234,mer_NSR_882910,cust_2234,Vikram Agarwal,vikram.agarwal234@example.test,+91-98XXXX1234,940.0,INR,PAID,2026-07-24 06:46:15
ord_live_1235,mer_NSR_882910,cust_2235,Riya Deshmukh,riya.deshmukh235@example.test,+91-98XXXX1235,1632.0,INR,PAID,2026-08-19 23:14:34
ord_live_1236,mer_NSR_882910,cust_2236,Aditya Patel,aditya.patel236@example.test,+91-98XXXX1236,136475.0,INR,PAID,2026-07-12 20:43:36
ord_live_1237,mer_NSR_882910,cust_2237,Riya Nair,riya.nair237@example.test,+91-98XXXX1237,14513.0,INR,PAID,2026-08-02 01:26:10
ord_live_1238,mer_NSR_882910,cust_2238,Neha Deshmukh,neha.deshmukh238@example.test,+91-98XXXX1238,611.0,INR,PAID,2026-07-04 05:30:55
ord_live_1239,mer_NSR_882910,cust_2239,Amit Reddy,amit.reddy239@example.test,+91-98XXXX1239,66622.0,INR,PAID,2026-08-02 12:18:05
ord_live_1240,mer_NSR_882910,cust_2240,Vikram Patel,vikram.patel240@example.test,+91-98XXXX1240,1150.0,INR,PAID,2026-07-09 22:05:58
ord_live_1241,mer_NSR_882910,cust_2241,Aditya Nair,aditya.nair241@example.test,+91-98XXXX1241,21747.0,INR,PAID,2026-07-26 10:25:32
ord_live_1242,mer_NSR_882910,cust_2242,Amit Gupta,amit.gupta242@example.test,+91-98XXXX1242,266.0,INR,PAID,2026-07-23 16:01:20
ord_live_1243,mer_NSR_882910,cust_2243,Rahul Agarwal,rahul.agarwal243@example.test,+91-98XXXX1243,6785.0,INR,PAID,2026-07-08 10:18:58
ord_live_1244,mer_NSR_882910,cust_2244,Aarav Agarwal,aarav.agarwal244@example.test,+91-98XXXX1244,69731.0,INR,PAID,2026-08-15 00:28:39
ord_live_1245,mer_NSR_882910,cust_2245,Ananya Mehta,ananya.mehta245@example.test,+91-98XXXX1245,540.0,INR,PAID,2026-07-10 02:46:38
ord_live_1246,mer_NSR_882910,cust_2246,Karan Mehta,karan.mehta246@example.test,+91-98XXXX1246,9786.0,INR,PAID,2026-07-19 12:03:15
ord_live_1247,mer_NSR_882910,cust_2247,Karan Joshi,karan.joshi247@example.test,+91-98XXXX1247,16978.0,INR,PAID,2026-07-04 12:53:57
ord_live_1248,mer_NSR_882910,cust_2248,Aarav Deshmukh,aarav.deshmukh248@example.test,+91-98XXXX1248,18887.0,INR,PAID,2026-08-05 16:45:09
ord_live_1249,mer_NSR_882910,cust_2249,Siddharth Kumar,siddharth.kumar249@example.test,+91-98XXXX1249,821.0,INR,PAID,2026-07-16 03:26:11
ord_live_1250,mer_NSR_882910,cust_2250,Kavya Reddy,kavya.reddy250@example.test,+91-98XXXX1250,83871.0,INR,PAID,2026-08-03 02:32:50
ord_live_1251,mer_NSR_882910,cust_2251,Ananya Kumar,ananya.kumar251@example.test,+91-98XXXX1251,22853.0,INR,PAID,2026-08-09 21:23:16
ord_live_1252,mer_NSR_882910,cust_2252,Ananya Singh,ananya.singh252@example.test,+91-98XXXX1252,13298.0,INR,PAID,2026-07-16 08:42:40
ord_live_1253,mer_NSR_882910,cust_2253,Rahul Deshmukh,rahul.deshmukh253@example.test,+91-98XXXX1253,12895.0,INR,PAID,2026-07-08 10:22:34
ord_live_1254,mer_NSR_882910,cust_2254,Ishita Joshi,ishita.joshi254@example.test,+91-98XXXX1254,1694.0,INR,PAID,2026-08-12 23:44:30
ord_live_1255,mer_NSR_882910,cust_2255,Vikram Iyer,vikram.iyer255@example.test,+91-98XXXX1255,1688.0,INR,PAID,2026-07-29 10:18:12
ord_live_1256,mer_NSR_882910,cust_2256,Rohan Gupta,rohan.gupta256@example.test,+91-98XXXX1256,40682.0,INR,PAID,2026-07-20 01:25:52
ord_live_1257,mer_NSR_882910,cust_2257,Aarav Patel,aarav.patel257@example.test,+91-98XXXX1257,1423.0,INR,PAID,2026-07-12 18:22:55
ord_live_1258,mer_NSR_882910,cust_2258,Rohan Joshi,rohan.joshi258@example.test,+91-98XXXX1258,353.0,INR,PAID,2026-07-23 22:56:25
ord_live_1259,mer_NSR_882910,cust_2259,Riya Kumar,riya.kumar259@example.test,+91-98XXXX1259,481.0,INR,PAID,2026-08-01 07:31:23
ord_live_1260,mer_NSR_882910,cust_2260,Sneha Mehta,sneha.mehta260@example.test,+91-98XXXX1260,4586.0,INR,PAID,2026-07-28 04:52:11
ord_live_1261,mer_NSR_882910,cust_2261,Siddharth Singh,siddharth.singh261@example.test,+91-98XXXX1261,770.0,INR,PAID,2026-08-11 18:19:28
ord_live_1262,mer_NSR_882910,cust_2262,Karan Iyer,karan.iyer262@example.test,+91-98XXXX1262,13519.0,INR,PAID,2026-07-28 10:46:55
ord_live_1263,mer_NSR_882910,cust_2263,Amit Deshmukh,amit.deshmukh263@example.test,+91-98XXXX1263,110987.0,INR,PAID,2026-08-09 10:04:42
ord_live_1264,mer_NSR_882910,cust_2264,Pooja Singh,pooja.singh264@example.test,+91-98XXXX1264,7242.0,INR,PAID,2026-07-01 13:54:38
ord_live_1265,mer_NSR_882910,cust_2265,Riya Sharma,riya.sharma265@example.test,+91-98XXXX1265,582.0,INR,PAID,2026-08-19 05:23:23
ord_live_1266,mer_NSR_882910,cust_2266,Pooja Deshmukh,pooja.deshmukh266@example.test,+91-98XXXX1266,413.0,INR,PAID,2026-08-12 23:23:23
ord_live_1267,mer_NSR_882910,cust_2267,Riya Mehta,riya.mehta267@example.test,+91-98XXXX1267,19349.0,INR,PAID,2026-07-23 21:20:41
ord_live_1268,mer_NSR_882910,cust_2268,Sneha Gupta,sneha.gupta268@example.test,+91-98XXXX1268,78397.0,INR,PAID,2026-08-16 14:31:33
ord_live_1269,mer_NSR_882910,cust_2269,Pooja Reddy,pooja.reddy269@example.test,+91-98XXXX1269,1686.0,INR,PAID,2026-07-17 07:28:13
ord_live_1270,mer_NSR_882910,cust_2270,Siddharth Agarwal,siddharth.agarwal270@example.test,+91-98XXXX1270,52191.0,INR,PAID,2026-07-12 12:08:54
ord_live_1271,mer_NSR_882910,cust_2271,Kavya Nair,kavya.nair271@example.test,+91-98XXXX1271,1559.0,INR,PAID,2026-07-28 11:51:43
ord_live_1272,mer_NSR_882910,cust_2272,Ishita Joshi,ishita.joshi272@example.test,+91-98XXXX1272,231.0,INR,PAID,2026-08-05 02:18:57
ord_live_1273,mer_NSR_882910,cust_2273,Siddharth Iyer,siddharth.iyer273@example.test,+91-98XXXX1273,7704.0,INR,PAID,2026-08-19 20:32:14
ord_live_1274,mer_NSR_882910,cust_2274,Rahul Gupta,rahul.gupta274@example.test,+91-98XXXX1274,9757.0,INR,PAID,2026-08-20 00:01:23
ord_live_1275,mer_NSR_882910,cust_2275,Amit Nair,amit.nair275@example.test,+91-98XXXX1275,56152.0,INR,PAID,2026-07-09 04:56:05
ord_live_1276,mer_NSR_882910,cust_2276,Kavya Patel,kavya.patel276@example.test,+91-98XXXX1276,1567.0,INR,PAID,2026-08-16 00:33:26
ord_live_1277,mer_NSR_882910,cust_2277,Karan Deshmukh,karan.deshmukh277@example.test,+91-98XXXX1277,748.0,INR,PAID,2026-08-10 11:28:29
ord_live_1278,mer_NSR_882910,cust_2278,Amit Iyer,amit.iyer278@example.test,+91-98XXXX1278,71135.0,INR,PAID,2026-08-05 05:37:11
ord_live_1279,mer_NSR_882910,cust_2279,Priya Kumar,priya.kumar279@example.test,+91-98XXXX1279,3815.0,INR,PAID,2026-07-08 01:09:19
ord_live_1280,mer_NSR_882910,cust_2280,Vikram Iyer,vikram.iyer280@example.test,+91-98XXXX1280,1551.0,INR,PAID,2026-07-14 20:33:57
ord_live_1281,mer_NSR_882910,cust_2281,Siddharth Mehta,siddharth.mehta281@example.test,+91-98XXXX1281,1399.0,INR,PAID,2026-08-04 17:08:40
ord_live_1282,mer_NSR_882910,cust_2282,Siddharth Deshmukh,siddharth.deshmukh282@example.test,+91-98XXXX1282,18468.0,INR,PAID,2026-08-10 14:37:37
ord_live_1283,mer_NSR_882910,cust_2283,Priya Iyer,priya.iyer283@example.test,+91-98XXXX1283,13063.0,INR,PAID,2026-08-05 10:52:55
ord_live_1284,mer_NSR_882910,cust_2284,Ananya Mehta,ananya.mehta284@example.test,+91-98XXXX1284,1412.0,INR,PAID,2026-08-19 03:16:41
ord_live_1285,mer_NSR_882910,cust_2285,Neha Deshmukh,neha.deshmukh285@example.test,+91-98XXXX1285,1407.0,INR,PAID,2026-07-02 00:56:40
ord_live_1286,mer_NSR_882910,cust_2286,Siddharth Joshi,siddharth.joshi286@example.test,+91-98XXXX1286,138301.0,INR,PAID,2026-07-16 06:25:19
ord_live_1287,mer_NSR_882910,cust_2287,Riya Mehta,riya.mehta287@example.test,+91-98XXXX1287,7179.0,INR,PAID,2026-07-28 22:30:29
ord_live_1288,mer_NSR_882910,cust_2288,Neha Singh,neha.singh288@example.test,+91-98XXXX1288,12242.0,INR,PAID,2026-08-14 19:46:55
ord_live_1289,mer_NSR_882910,cust_2289,Amit Kumar,amit.kumar289@example.test,+91-98XXXX1289,857.0,INR,PAID,2026-08-02 02:06:20
ord_live_1290,mer_NSR_882910,cust_2290,Aditya Nair,aditya.nair290@example.test,+91-98XXXX1290,1019.0,INR,PAID,2026-07-15 13:06:03
ord_live_1291,mer_NSR_882910,cust_2291,Siddharth Kumar,siddharth.kumar291@example.test,+91-98XXXX1291,47402.0,INR,PAID,2026-07-15 14:52:20
ord_live_1292,mer_NSR_882910,cust_2292,Ishita Gupta,ishita.gupta292@example.test,+91-98XXXX1292,18327.0,INR,PAID,2026-08-01 23:31:56
ord_live_1293,mer_NSR_882910,cust_2293,Siddharth Nair,siddharth.nair293@example.test,+91-98XXXX1293,904.0,INR,PAID,2026-08-01 23:15:13
ord_live_1294,mer_NSR_882910,cust_2294,Amit Sharma,amit.sharma294@example.test,+91-98XXXX1294,1112.0,INR,PAID,2026-08-08 05:43:30
ord_live_1295,mer_NSR_882910,cust_2295,Siddharth Reddy,siddharth.reddy295@example.test,+91-98XXXX1295,319.0,INR,PAID,2026-07-27 13:56:16
ord_live_1296,mer_NSR_882910,cust_2296,Amit Kumar,amit.kumar296@example.test,+91-98XXXX1296,919.0,INR,PAID,2026-07-04 03:35:12
ord_live_1297,mer_NSR_882910,cust_2297,Amit Reddy,amit.reddy297@example.test,+91-98XXXX1297,890.0,INR,PAID,2026-08-01 23:48:35
ord_live_1298,mer_NSR_882910,cust_2298,Sneha Deshmukh,sneha.deshmukh298@example.test,+91-98XXXX1298,5893.0,INR,PAID,2026-07-08 12:25:23
ord_live_1299,mer_NSR_882910,cust_2299,Ishita Reddy,ishita.reddy299@example.test,+91-98XXXX1299,69477.0,INR,PAID,2026-07-09 15:38:32
ord_live_1300,mer_NSR_882910,cust_2300,Pooja Reddy,pooja.reddy300@example.test,+91-98XXXX1300,178.0,INR,PAID,2026-07-09 07:21:51
ord_live_1301,mer_NSR_882910,cust_2301,Aarav Reddy,aarav.reddy301@example.test,+91-98XXXX1301,18892.0,INR,PAID,2026-07-08 19:59:39
ord_live_1302,mer_NSR_882910,cust_2302,Ishita Iyer,ishita.iyer302@example.test,+91-98XXXX1302,1361.0,INR,PAID,2026-08-16 18:37:21
ord_live_1303,mer_NSR_882910,cust_2303,Aarav Agarwal,aarav.agarwal303@example.test,+91-98XXXX1303,17561.0,INR,PAID,2026-07-01 20:21:43
ord_live_1304,mer_NSR_882910,cust_2304,Rahul Kumar,rahul.kumar304@example.test,+91-98XXXX1304,2873.0,INR,PAID,2026-08-08 00:16:41
ord_live_1305,mer_NSR_882910,cust_2305,Aditya Agarwal,aditya.agarwal305@example.test,+91-98XXXX1305,1082.0,INR,PAID,2026-07-11 01:40:46
ord_live_1306,mer_NSR_882910,cust_2306,Pooja Iyer,pooja.iyer306@example.test,+91-98XXXX1306,35872.0,INR,PAID,2026-07-03 03:44:07
ord_live_1307,mer_NSR_882910,cust_2307,Neha Sharma,neha.sharma307@example.test,+91-98XXXX1307,956.0,INR,PAID,2026-07-09 22:44:13
ord_live_1308,mer_NSR_882910,cust_2308,Karan Reddy,karan.reddy308@example.test,+91-98XXXX1308,17453.0,INR,PAID,2026-08-17 08:03:45
ord_live_1309,mer_NSR_882910,cust_2309,Priya Reddy,priya.reddy309@example.test,+91-98XXXX1309,764.0,INR,PAID,2026-08-12 00:33:24
ord_live_1310,mer_NSR_882910,cust_2310,Ishita Iyer,ishita.iyer310@example.test,+91-98XXXX1310,19469.0,INR,PAID,2026-07-22 02:22:43
ord_live_1311,mer_NSR_882910,cust_2311,Sneha Deshmukh,sneha.deshmukh311@example.test,+91-98XXXX1311,10077.0,INR,PAID,2026-07-18 02:19:14
ord_live_1312,mer_NSR_882910,cust_2312,Siddharth Patel,siddharth.patel312@example.test,+91-98XXXX1312,18023.0,INR,PAID,2026-07-21 00:22:35
ord_live_1313,mer_NSR_882910,cust_2313,Sneha Patel,sneha.patel313@example.test,+91-98XXXX1313,1484.0,INR,PAID,2026-08-03 21:57:25
ord_live_1314,mer_NSR_882910,cust_2314,Amit Iyer,amit.iyer314@example.test,+91-98XXXX1314,688.0,INR,PAID,2026-08-14 11:22:59
ord_live_1315,mer_NSR_882910,cust_2315,Riya Joshi,riya.joshi315@example.test,+91-98XXXX1315,1080.0,INR,PAID,2026-07-13 15:52:34
ord_live_1316,mer_NSR_882910,cust_2316,Sneha Reddy,sneha.reddy316@example.test,+91-98XXXX1316,6498.0,INR,PAID,2026-07-07 04:47:37
ord_live_1317,mer_NSR_882910,cust_2317,Aditya Gupta,aditya.gupta317@example.test,+91-98XXXX1317,1952.0,INR,PAID,2026-08-02 16:40:14
ord_live_1318,mer_NSR_882910,cust_2318,Rohan Mehta,rohan.mehta318@example.test,+91-98XXXX1318,1568.0,INR,PAID,2026-07-30 12:43:49
ord_live_1319,mer_NSR_882910,cust_2319,Priya Sharma,priya.sharma319@example.test,+91-98XXXX1319,95702.0,INR,PAID,2026-07-27 05:59:56
ord_live_1320,mer_NSR_882910,cust_2320,Aarav Nair,aarav.nair320@example.test,+91-98XXXX1320,11412.0,INR,PAID,2026-07-20 18:41:03
ord_live_1321,mer_NSR_882910,cust_2321,Kavya Joshi,kavya.joshi321@example.test,+91-98XXXX1321,19535.0,INR,PAID,2026-08-17 08:54:59
ord_live_1322,mer_NSR_882910,cust_2322,Rohan Iyer,rohan.iyer322@example.test,+91-98XXXX1322,1814.0,INR,PAID,2026-07-11 10:53:25
ord_live_1323,mer_NSR_882910,cust_2323,Aarav Iyer,aarav.iyer323@example.test,+91-98XXXX1323,38970.0,INR,PAID,2026-07-02 09:19:36
ord_live_1324,mer_NSR_882910,cust_2324,Rahul Singh,rahul.singh324@example.test,+91-98XXXX1324,1412.0,INR,PAID,2026-08-04 01:31:56
ord_live_1325,mer_NSR_882910,cust_2325,Priya Reddy,priya.reddy325@example.test,+91-98XXXX1325,8318.0,INR,PAID,2026-07-07 19:10:46
ord_live_1326,mer_NSR_882910,cust_2326,Riya Joshi,riya.joshi326@example.test,+91-98XXXX1326,480.0,INR,PAID,2026-07-01 08:21:50
ord_live_1327,mer_NSR_882910,cust_2327,Siddharth Deshmukh,siddharth.deshmukh327@example.test,+91-98XXXX1327,8329.0,INR,PAID,2026-07-12 04:54:40
ord_live_1328,mer_NSR_882910,cust_2328,Pooja Kumar,pooja.kumar328@example.test,+91-98XXXX1328,4842.0,INR,PAID,2026-07-26 06:06:11
ord_live_1329,mer_NSR_882910,cust_2329,Priya Nair,priya.nair329@example.test,+91-98XXXX1329,607.0,INR,PAID,2026-06-30 17:24:15
ord_live_1330,mer_NSR_882910,cust_2330,Riya Patel,riya.patel330@example.test,+91-98XXXX1330,114577.0,INR,PAID,2026-08-07 08:36:00
ord_live_1331,mer_NSR_882910,cust_2331,Sneha Joshi,sneha.joshi331@example.test,+91-98XXXX1331,582.0,INR,PAID,2026-07-04 06:07:29
ord_live_1332,mer_NSR_882910,cust_2332,Siddharth Iyer,siddharth.iyer332@example.test,+91-98XXXX1332,1128.0,INR,PAID,2026-08-14 18:44:07
ord_live_1333,mer_NSR_882910,cust_2333,Siddharth Singh,siddharth.singh333@example.test,+91-98XXXX1333,9180.0,INR,PAID,2026-07-09 00:09:29
ord_live_1334,mer_NSR_882910,cust_2334,Amit Kumar,amit.kumar334@example.test,+91-98XXXX1334,17428.0,INR,PAID,2026-08-18 02:51:42
ord_live_1335,mer_NSR_882910,cust_2335,Neha Gupta,neha.gupta335@example.test,+91-98XXXX1335,4682.0,INR,PAID,2026-08-02 23:33:45
ord_live_1336,mer_NSR_882910,cust_2336,Amit Mehta,amit.mehta336@example.test,+91-98XXXX1336,27353.0,INR,PAID,2026-07-04 02:57:32
ord_live_1337,mer_NSR_882910,cust_2337,Neha Deshmukh,neha.deshmukh337@example.test,+91-98XXXX1337,7391.0,INR,PAID,2026-07-21 01:28:07
ord_live_1338,mer_NSR_882910,cust_2338,Neha Agarwal,neha.agarwal338@example.test,+91-98XXXX1338,4979.0,INR,PAID,2026-08-01 23:51:03
ord_live_1339,mer_NSR_882910,cust_2339,Riya Iyer,riya.iyer339@example.test,+91-98XXXX1339,16968.0,INR,PAID,2026-08-05 10:35:29
ord_live_1340,mer_NSR_882910,cust_2340,Siddharth Agarwal,siddharth.agarwal340@example.test,+91-98XXXX1340,620.0,INR,PAID,2026-07-01 08:13:37
ord_live_1341,mer_NSR_882910,cust_2341,Kavya Sharma,kavya.sharma341@example.test,+91-98XXXX1341,1533.0,INR,PAID,2026-07-05 02:03:59
